GeoFIPS,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
" ""48197""",11611,10505,13904,13573,5874,2331,7471,(D),6039,7849,13395,11744,15600,18735,16523,5262,14378,25067,16629,18425,20987,54620,41074
" ""48199""",6601,4709,4354,4864,4905,7072,9359,11019,11736,8463,8877,11938,6527,6009,6515,8402,6994,7420,6207,6596,6497,6499,7107
" ""48201""",54242,68155,71457,80316,73640,101950,85272,55383,49703,57754,42150,56875,55431,20738,45228,34616,32479,34989,33500,41182,43433,46742,88385
" ""48203""",13971,15719,16701,13464,9825,6496,5946,10135,10282,4503,4838,4913,15035,6287,12310,8410,8431,8978,8254,8276,8326,8145,15113
" ""48205""",156169,192705,210042,240003,193557,198410,207758,111265,61530,241755,(D),(D),324517,571346,713948,571797,590567,484684,505263,461412,619844,718565,979830
" ""48207""",29770,26818,41737,54946,54619,41945,59515,(D),14654,50312,27543,26535,44647,16223,21836,4794,14926,19871,49730,30230,48476,92391,79600
" ""48209""",4173,6034,7145,11007,6382,6453,2705,5917,7837,2910,4054,8281,1971,3161,3594,8713,5008,7585,3732,4444,4562,5057,5667
" ""48211""",30510,35253,46707,56280,48878,67464,48694,37490,27886,37605,60081,48991,45584,80738,83223,51308,57487,52923,42885,48960,54288,59666,107304
" ""48213""",19774,25082,23631,21889,11263,7456,10108,7794,9777,3296,3675,2708,2682,3168,3138,6570,4535,6809,4652,5596,5036,4507,8393
" ""48215""",229291,235943,298108,314705,317997,288108,267276,135185,173055,205621,167736,167166,423672,269774,331981,391358,365743,271927,265818,321844,591146,337557,391913
" ""48217""",2694,2680,15015,28867,9648,3887,10568,13313,20385,4839,6825,6562,47198,14409,42702,9037,6490,7936,6958,8054,18633,48703,50538
" ""48219""",48615,53420,66957,97731,87588,51173,129939,21692,31003,151692,24036,27381,87537,11218,12594,19975,81238,37759,38146,44101,72253,127525,94386
" ""48221""",6154,6690,8992,10988,4634,6307,2102,4914,7910,2678,4227,7795,2583,3657,3533,6943,3634,5385,3075,2400,2804,3160,3356
" ""48223""",89637,89187,67455,75138,44313,16381,75260,70793,6476,(D),51117,65752,93469,183198,140210,110714,124175,147206,114629,115404,147898,299857,265867
" ""48225""",2282,2763,11078,12210,6264,3665,4529,14116,17182,4777,(D),10019,4197,8921,12842,7791,6032,7870,(D),6944,7116,20262,38394
" ""48227""",11090,11985,31892,27921,33595,11317,59808,21631,6465,22036,62866,56916,33344,3772,8957,6390,2228,66441,(D),28410,3406,63625,57446
" ""48229""",11446,19197,(D),(D),13388,17856,20799,10818,3674,3352,2197,7968,23606,32723,23438,24064,13794,15850,12169,16759,20621,22477,41429
" ""48231""",2629,2726,6164,3845,2991,3638,3066,7570,9559,3709,5681,12950,3642,4457,4526,11900,7031,12438,5750,6521,6408,6722,8360
" ""48233""",5640,9042,(D),(D),(D),(D),(D),(D),(D),4620,1197,1491,19332,1397,2153,2585,2046,3519,2433,2105,2319,2482,26621
" ""48235""",370,1165,2811,2789,547,1417,2513,2281,2838,1020,924,1404,15939,18465,19490,10999,9713,9931,5649,6568,8932,17520,29660
" ""48237""",2842,1996,4096,4546,1675,2905,2606,10414,11001,2350,3134,5961,1148,1433,1323,3808,2348,3946,2511,2768,2549,2512,2716
" ""48239""",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),53981,(D),(D),(D),(D),(D),(D),(D),42553,22809,40532
" ""48241""",(D),(D),(D),(D),(D),(D),(D),(D),(D),16924,15045,17546,9537,7799,5739,6717,4751,5624,4062,4240,3901,4105,5586
" ""48243""",338,991,1395,1810,443,563,1652,(D),4706,1420,1409,2613,6853,7634,1215,1486,1733,2275,1595,2479,4450,5927,8302
" ""48245""",7647,7025,12472,17795,14953,26329,14143,10939,11693,7851,12184,17368,12257,13163,15947,13779,10362,10809,9286,8811,5492,5330,26614
" ""48247""",505,3504,6163,7150,1497,3396,1232,3946,5605,1561,1792,3960,6101,7478,4781,1732,1860,2550,1773,1880,1933,1980,4821
" ""48249""",(D),20618,30059,40622,21715,5471,13508,6958,8262,3945,3700,6283,21086,4448,9681,6901,22195,18909,30017,33656,64481,87959,83802
" ""48251""",7196,10840,19991,20999,8408,(D),(D),14244,19484,(D),7331,8640,4474,5211,5449,11736,7334,11098,5995,6564,6556,6978,7530
" ""48253""",16525,6802,21776,32681,30997,11655,59523,13279,6444,51961,47573,5819,32684,6138,6799,11110,9138,7915,14953,8420,25871,96379,47042
" ""48255""",1634,1684,6746,8740,7273,1471,4237,12404,12178,2624,4588,11479,3046,3376,3105,8284,5039,7646,3998,5209,4452,4064,4515
" ""48257""",1061,1103,8700,10918,12145,19585,3400,16540,17477,4132,5545,11001,2982,3709,3462,12181,6450,11856,4184,5063,4961,5412,6777
" ""48259""",2691,3015,6440,7287,3182,4444,6172,11249,13874,4562,5394,7067,12275,4056,4735,8216,(D),8433,5137,6756,6771,7623,10954
" ""48261""",4547,3678,(D),5060,1133,2478,(D),(D),(D),(D),(D),22565,24505,22129,13372,4908,3183,3753,(D),(D),7885,8991,15696
" ""48263""",(D),(D),(D),(D),(D),5183,3551,650,583,511,5580,(D),(D),(D),(D),(D),(D),(D),(D),6181,7633,14533,15894
" ""48265""",7746,11893,15569,17776,(D),6939,4189,(D),16286,5694,6249,6681,26419,6023,19904,8519,6607,(D),7394,8270,7403,8100,22963
" ""48267""",8932,12803,15693,14255,4823,4434,1957,6108,7089,2489,2979,4854,29338,42145,36263,20322,3189,3562,2753,2967,3087,5296,20792
" ""48269""",418,(D),2215,(D),(D),963,2040,1707,995,845,8836,3139,15015,20753,16155,19905,(D),(D),(D),(D),17542,30541,30842
" ""48271""",3947,6301,8169,7622,3247,2379,3232,(D),3043,1369,1327,2429,13967,9811,9396,1644,1851,2127,1913,2061,2126,5848,11225
" ""48273""",24546,30203,46295,53502,42927,62342,44365,7787,32784,10390,17229,58741,85537,34317,44459,28398,32813,33770,26060,24785,49668,43670,71390
" ""48275""",24051,17939,31963,42697,35388,30661,30675,7125,6780,10453,7912,22202,40634,38702,34543,15898,17609,25052,16334,17271,22233,60958,36005
" ""48277""",11530,12615,21027,23113,3406,2670,11371,7084,16227,4069,5441,7711,26550,40842,36197,29675,5746,7967,5557,16803,6228,10049,28444
" ""48279""",73069,98052,99279,120791,126567,112747,133730,(D),60146,207671,143049,137310,209104,224320,229133,183621,266174,233826,256974,257197,339257,490227,508134
" ""48281""",1798,3133,8076,8568,3903,1573,1981,9907,10963,2478,3449,6924,(D),1734,1589,6364,3770,6205,3013,3477,3814,4157,4706
" ""48283""",11573,14609,(D),21913,12933,18114,8940,(D),5248,2982,(D),8088,7529,4822,5366,7785,5879,5708,3810,3962,3949,4744,5972
" ""48285""",2136,12552,19601,18750,6801,1582,4489,10072,9785,2584,4902,4699,2800,3361,3478,9418,5624,8920,4726,5190,5042,4925,5332
" ""48287""",1301,4460,10895,(D),24771,30631,3984,9716,10858,3396,4788,9219,2886,3507,3807,6287,4363,6275,3754,4071,4154,4182,5395
" ""48289""",12023,18723,23561,26785,13011,7453,4017,13905,15075,4406,(D),5440,27173,48393,75076,19554,25652,41724,16627,18155,37166,118680,118788
" ""48291""",7581,6504,11866,13028,10471,17340,9270,14626,17490,10467,11424,12278,9013,9000,8284,10363,7611,9636,6218,6632,6843,6316,5864
" ""48293""",1338,10070,18003,20686,14099,11846,3453,14995,16229,(D),5781,9222,2586,3675,15819,3764,3412,4509,4892,9224,5306,10483,31333
" ""48295""",5169,18741,28452,33602,29131,23809,32699,(D),4422,4955,2249,5855,3160,21143,17683,12892,37654,34457,43462,35493,62030,62461,82481
" ""48297""",(D),(D),12700,12656,3182,1451,1360,(D),8632,3017,3991,6691,2648,3454,3520,7017,4578,6272,4279,4833,4405,4579,4977
" ""48299""",6030,9252,12771,13534,2217,723,2491,8117,10442,2866,4042,7470,2173,2408,3134,6965,6224,7318,(D),5126,4658,4206,4700
" ""48301""",(D),487,(D),(D),(D),(D),(D),(D),(D),132,78,405,2149,2203,714,1227,116,844,120,692,829,1477,1662
" ""48303""",44739,(D),95911,(D),183563,117722,195230,50555,70715,165353,25202,41848,122554,22839,25416,36015,35225,27968,36266,29284,86404,163060,141536
" ""48305""",31421,27682,73127,103238,100857,22297,146428,(D),21761,104649,6884,21579,94310,6831,8023,18519,10453,10930,16458,21646,62954,148983,98688
" ""48307""",9767,9575,11730,15188,6628,1377,3906,6629,7939,2152,2540,4792,10794,9125,6764,3593,2301,3535,2071,2283,2301,9806,16720
" ""48309""",7080,8599,15967,21554,17774,18360,11476,5166,15106,5240,6700,4891,11080,5734,26965,8917,6138,9955,6804,7960,7935,40356,49344
" ""48311""",(D),(D),8168,9860,4758,7964,2248,996,2360,(D),(D),3627,(D),3087,3174,5182,(D),5274,3893,4038,4126,4473,4628
" ""48313""",19556,28975,24847,(D),20789,(D),5905,(D),(D),(D),4078,6451,2225,2532,3347,8184,4393,3668,3223,21271,33122,54903,66270
" ""48315""",5842,7022,7635,6261,3310,3679,3152,3873,3648,1458,(D),(D),11184,5907,7081,(D),1735,1430,1077,1838,2671,7523,13407
" ""48317""",2897,3177,38734,29914,44128,17193,101401,27338,15142,89915,(D),(D),46609,5026,7031,(D),(D),42595,5645,10871,6880,52573,32819
" ""48319""",1131,8522,8291,10210,3708,15412,1529,(D),8755,2830,3019,5730,2588,2591,16071,3895,4137,5515,4859,5234,5149,6412,22630
" ""48321""",84300,102608,86106,116593,112864,122387,71642,90108,67053,39345,57341,42770,(D),35045,63378,61024,73974,26350,95007,58682,108668,73393,105075
" ""48323""",28685,21175,21293,21060,13287,14656,2636,(D),(D),2990,3427,3494,16566,21502,27539,23861,15932,14558,14611,16326,18704,21148,37297
" ""48325""",8812,14378,38227,41864,33017,27672,3967,13592,23447,7227,7177,13912,62647,21463,58548,7482,7199,9004,7163,9380,21017,32446,79488
" ""48327""",1610,3597,7180,7841,3322,3899,2882,3565,3713,1236,1254,1209,(D),11451,11723,3398,1202,1755,960,(D),968,1054,7532
" ""48329""",1735,1969,10545,8389,10073,10500,13817,7491,4302,3885,3563,10998,6427,10974,6749,4427,3268,3374,3489,5473,5719,14127,26116
" ""48331""",3684,17188,21508,30496,16288,14509,7496,18942,23453,4717,8602,(D),(D),(D),(D),7943,5509,7182,5107,5610,10656,47471,61537
" ""48333""",9076,6798,9581,12874,7997,19047,1910,4753,9952,2401,2915,5249,1316,1672,2279,4827,3044,4321,2383,2554,2680,2168,9000
" ""48335""",7258,6021,15576,19261,17492,12930,31711,8528,4911,10948,2900,8411,10082,2998,2976,5179,4090,9291,3117,4900,3164,30645,17418
" ""48337""",16602,16002,20576,18353,5696,2020,2158,13950,15394,3156,4912,8578,2432,2961,2958,7883,5088,7793,4185,4341,4247,4670,5053
" ""48339""",8202,7395,9852,17568,17208,21640,14270,8561,10591,8831,5992,8871,3489,4475,5534,10102,3735,5904,2937,5326,4717,4922,11086
" ""48341""",102538,73998,79995,86425,84471,49640,88214,92523,49220,161307,221916,297753,205368,321269,335528,250480,304847,239187,279668,246019,317990,386624,500010
" ""48343""",5810,11330,(D),13445,9502,6596,4299,(D),(D),14395,5673,16599,21508,31980,35170,18997,23672,30841,15793,11972,23141,56917,50913
" ""48345""",5845,9666,10300,15165,13687,12641,12755,4255,2398,1541,12828,9530,17809,6777,6057,2347,3478,2284,3381,9945,5617,19622,26426
" ""48347""",104922,115848,85438,109189,88539,42461,40604,68166,47514,123835,55309,93180,132129,176754,269213,147468,202839,249105,131186,81211,188578,471772,390590
" ""48349""",9133,15194,18609,14858,4478,3971,4523,19734,25089,4900,8718,15417,20409,11266,19403,5847,5248,7844,4557,5131,5037,5312,18809
" ""48351""",4518,5547,7015,5830,6150,7672,7755,9359,9914,7393,7329,8738,6807,7229,6915,7744,6978,7339,6117,6902,7395,6973,8841
" ""48353""",9478,7655,10175,(D),(D),(D),29290,11418,8531,3602,2830,9607,30898,1967,27090,14397,2739,2700,10403,2119,16131,32857,13166
" ""48355""",11960,17940,75358,125334,40252,22978,59723,11966,41520,308486,404228,70844,211611,10222,8769,11868,37357,10634,35180,36361,102591,45162,38425
" ""48357""",79072,65089,91275,126097,112866,118859,72622,18539,9269,87327,141498,204851,153224,226446,236612,171673,225731,203285,217235,143182,279667,263338,383891
" ""48359""",29565,17851,23302,31265,26910,33045,54646,(D),48097,82439,97604,66074,50875,(D),(D),(D),87513,98396,66880,68529,86975,111672,154544
" ""48361""",1248,1532,12095,20815,32233,48504,59763,3784,3773,1169,1674,4402,447,(D),605,2558,1264,(D),(D),(D),935,951,1702
" ""48363""",4898,6987,7042,4210,1016,1287,2083,10716,11760,2444,3249,6694,1578,2121,3551,4679,2789,4747,2583,2926,2922,3325,18765
" ""48365""",29520,29665,25070,26248,15079,8440,11295,6358,6825,13646,2207,18135,40047,55921,72674,31788,46526,60729,30813,22075,47477,123221,112889
" ""48367""",6774,4178,10629,(D),7502,22068,9318,25941,28274,9437,11860,15061,10470,12687,13221,27973,19580,(D),(D),(D),17060,19070,21419
" ""48369""",216134,203842,195157,169043,171931,154817,235974,(D),159634,398318,604469,531190,359587,580385,620054,412380,394886,330479,341003,329557,476176,604630,714712
" ""48371""",7208,14970,16863,13868,6203,5356,11225,8585,9392,2901,3595,8802,15739,4371,3320,3884,4108,5506,3779,4558,4652,4479,16010
" ""48373""",9528,10113,12927,12686,11100,15633,15727,18839,21055,15081,15096,16879,12938,13689,15440,18755,15688,17867,18504,21572,22058,22767,23362
" ""48375""",(D),(D),(D),(D),25965,27516,32224,(D),18622,(D),(D),(D),11261,13223,17549,14537,3790,15946,19726,49206,38858,33084,47017
" ""48377""",33513,19543,15254,8599,944,605,3729,(D),2358,4685,5854,28879,38475,48228,34193,40922,19702,19666,18605,29396,36161,38763,50122
" ""48379""",4628,3497,4534,4587,4852,4774,7902,3670,5175,1399,2492,4132,1574,5586,1804,3329,2071,2569,2484,7846,4135,6469,9822
" ""48381""",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),226816,245081,375599
" ""48383""",1981,4320,9329,6164,9463,685,13424,5432,3362,666,858,4924,11891,653,648,4536,871,17926,945,9515,2296,30427,26920
" ""48385""",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),1981,4625,1138,1224,2359,1599,2247,1690,1954,2081,1584,1659
" ""48387""",6812,7426,15129,(D),5428,4079,5773,8466,11602,4970,6382,7135,19374,43019,44635,31648,5270,5793,6356,15325,5930,43573,72848
" ""48389""",19107,15143,19691,18325,19480,26259,8744,1144,3044,1194,1405,3773,16901,23971,10952,3539,5283,15012,8177,14615,16518,16643,22389
" ""48391""",16821,7441,21941,22772,20740,6267,2910,(D),5534,18186,2931,7848,17604,3422,3407,5319,3980,4781,6137,5401,18021,41052,5499
" ""48393""",4247,6307,(D),11405,8994,6051,7185,(D),5129,(D),(D),(D),(D),(D),5646,(D),(D),(D),(D),(D),5306,8646,12767
" ""48395""",17414,31246,34319,35116,14568,4300,8102,19476,17438,5073,7770,10254,44221,42921,74177,38967,31730,31795,24272,20449,45399,96447,113690
" ""48397""",646,559,1735,3296,315,(D),850,2669,2734,710,1191,2431,599,754,(D),(D),(D),1333,868,1267,1447,1290,10758
" ""48399""",24812,16037,24469,38928,30428,8607,44840,9095,13226,9478,10398,10709,26647,6050,7767,8602,10410,10222,15535,10034,29763,102265,51179
" ""48401""",33698,41064,38286,41496,36232,30362,30253,15924,14084,28768,11440,34579,51655,60790,73137,35102,42051,53952,28346,23954,47105,118547,113803
" ""48403""",7154,7743,8664,10592,10413,19189,6672,5925,5203,9018,8405,10564,11911,12224,10921,3871,4445,5602,(D),(D),6331,10991,15514
" ""48405""",17712,19265,(D),23492,(D),16433,11486,23666,18019,29642,16039,25595,33300,39298,48417,25957,(D),(D),(D),16592,34093,78757,66255
" ""48407""",1475,1445,2818,2646,1913,2072,2324,6225,6965,1894,2972,5878,1250,2071,1471,3863,2097,3564,1611,1722,1674,1779,2045
" ""48409""",14996,15446,70431,78110,42454,8586,87905,43790,11350,93068,115312,19169,141767,12276,21506,16355,49917,57627,(D),18712,104748,106720,27751
" ""48411""",1849,1553,9112,(D),7323,6194,6499,15642,16383,8449,11116,13199,9013,9432,10731,12196,12038,13085,10769,10506,11586,12335,23445
" ""48413""",10305,(D),12229,12515,(D),(D),(D),5453,5046,1243,1129,2415,38389,32397,24196,(D),(D),(D),(D),(D),2086,13052,17901
" ""48415""",12890,16855,23438,24417,25958,10962,29152,16101,11625,15721,4873,8102,9741,2262,6604,5223,2624,26152,2534,5333,11708,40720,22260
" ""48417""",4170,2703,5376,7815,5319,5873,4390,(D),(D),(D),(D),2445,11572,10219,8423,2858,1993,2795,2049,2284,2168,7501,9561
" ""48419""",157960,175103,142958,177632,142460,92545,69722,62966,49748,180255,52692,97079,202185,290075,384557,229505,312745,380203,221754,142425,290815,655744,543774
" ""48421""",104606,113203,112703,155569,154326,127092,188283,132917,91752,157615,253735,262791,217936,299140,437431,294575,400562,315038,324636,262072,451586,392522,660624
" ""48423""",56948,81090,65819,68411,58547,60781,41050,21340,33037,36278,17897,47466,28553,9626,10907,10087,8966,13205,9407,11101,11343,12400,14617
" ""48425""",(D),3231,851,2144,376,875,726,(D),2125,(D),(D),6284,23617,17963,35867,15193,20614,17925,9889,(D),13245,28663,57035
" ""48427""",33673,35687,48900,49217,23520,23897,2603,5028,11787,3615,4339,(D),56986,49331,57338,32060,5360,6889,5867,8232,6660,6794,28504
" ""48429""",6693,8879,8848,7978,3128,(D),1241,4259,4906,1159,(D),(D),(D),1235,1242,2877,1937,3104,1452,1507,1491,1602,1743
" ""48431""",5434,(D),(D),(D),(D),2841,1883,(D),1846,772,935,2626,7326,12861,6695,520,525,2627,580,3284,2574,7550,12066
" ""48433""",6418,4872,(D),(D),(D),(D),(D),4429,6720,1285,7478,5353,878,1090,966,2981,1380,5708,1447,1632,3476,14170,10011
" ""48435""",4470,7193,9219,4695,1161,1343,2246,8486,8163,(D),2000,(D),10713,10316,14879,1966,1883,2479,2065,2122,2099,10376,24048
" ""48437""",100247,111355,125639,159904,195690,141082,153063,141131,149210,226924,308310,214364,171319,289710,406275,307479,374536,367520,293826,231135,406718,463741,548132
" ""48439""",10648,17713,29504,46210,57889,92048,77663,100484,65319,38475,13617,10377,10141,4995,9252,11701,12968,18150,20389,25840,28362,31036,38651
" ""48441""",32139,14761,19097,18329,13800,1903,2227,(D),9221,(D),3572,6791,5521,3926,4147,8189,(D),7156,3833,4180,4454,4123,5273
" ""48443""",226,202,(D),1682,243,(D),688,2243,2605,(D),(D),(D),(D),4549,3986,3144,661,554,554,(D),1916,4938,3747
" ""48445""",44041,61634,92424,115247,113680,61461,101682,12172,44945,111542,10104,33774,114897,11193,41451,11481,85081,(D),87300,97763,106344,242850,166529
" ""48447""",6431,4532,13760,22773,15426,17313,14906,(D),2128,3371,2580,5692,19010,15021,10495,1996,1783,2563,1288,1379,1388,12533,6706
" ""48449""",34011,38297,27117,28969,16776,5607,7057,3414,3011,23571,(D),(D),42508,(D),(D),70879,95524,119468,65798,45492,91622,206438,174041
" ""48451""",55064,40912,63042,67160,72325,43845,72058,15686,36125,95205,84278,40227,(D),45624,51738,23283,18886,27269,65225,85927,78529,169495,170957
" ""48453""",11028,8660,16280,20870,10388,9141,5513,5668,6502,4008,3292,23751,34789,13570,18564,6799,4075,6052,3978,6432,6272,6745,22941
" ""48455""",3733,5458,8422,8324,6756,8500,3913,7096,7692,3510,4193,5556,5103,3894,4620,(D),4815,5132,4393,4919,4721,5178,4561
" ""48457""",13419,15091,21412,20424,19451,30409,21172,16933,15866,11373,11458,10648,10469,12073,12680,14291,12474,15769,13728,14137,12672,11868,12760
" ""48459""",25273,29598,21839,21631,11225,3099,3174,8730,11041,2048,2866,6209,16077,15151,15745,4134,3148,4201,2852,3251,3188,10849,13579
" ""48461""",2368,4010,8422,8857,8490,4574,10373,(D),2498,15304,2087,4735,9862,1809,5099,2313,2257,2066,2309,2270,4259,8750,4511
" ""48463""",34395,45173,54735,52504,41686,38178,32558,22329,26710,12230,13866,18972,63317,33331,51455,28448,21905,13581,19109,30507,36221,35732,56590
" ""48465""",(D),14437,16989,13008,4690,4073,6447,7024,6133,2247,(D),(D),(D),(D),(D),(D),2238,(D),(D),(D),2554,5648,10054
" ""48467""",31446,46735,44088,48982,34249,37231,32038,6530,9109,19317,6487,27088,36208,35679,29638,18339,9467,11339,10440,35316,29238,40942,66771
" ""48469""",1741,1657,13404,18921,17528,22824,9931,8906,12637,(D),(D),(D),17739,(D),10756,4401,7680,4400,15008,12572,22623,19263,30785
" ""48471""",17267,26584,22728,25138,16307,22158,15466,4785,6064,4387,5733,7278,4089,4431,4563,5708,5265,6441,4827,5387,5335,5636,10732
" ""48473""",4948,20793,24859,31520,14219,(D),(D),(D),(D),(D),(D),(D),(D),5612,11835,15887,6622,9104,6931,15434,21800,12479,39769
" ""48475""",710,948,1065,843,400,402,406,1316,1267,619,1419,646,237,420,223,3771,1330,3493,324,1103,8202,5925,9283
" ""48477""",2407,2636,11817,(D),(D),(D),(D),(D),(D),(D),(D),9449,(D),(D),(D),(D),(D),(D),(D),(D),8320,8576,9175
" ""48479""",(D),(D),(D),(D),(D),(D),2350,7924,12228,4015,4012,6678,25996,29988,30677,6295,5013,5473,5003,5598,5719,14972,36669
" ""48481""",103639,113485,134295,179197,148776,183666,140542,243840,177518,180080,131134,150227,223814,91272,105940,86093,80368,32537,78947,64384,144330,67284,122393
" ""48483""",64285,39321,60205,62900,66218,(D),52586,25960,18161,32530,29068,(D),12863,23385,36120,11783,14443,14615,13591,20894,23501,22208,43285
" ""48485""",(D),6487,(D),(D),7763,2879,(D),(D),3622,2888,4128,7507,7900,(D),(D),(D),(D),4090,2354,2498,2215,11536,5118
" ""48487""",17626,17780,32249,40145,33235,14783,35470,18061,12703,4489,4516,3594,36270,22505,22370,13601,20782,22282,16857,8431,32266,42258,42300
" ""48489""",20908,18875,(D),(D),(D),17310,(D),27296,(D),(D),124681,20687,127039,22362,49040,32261,61949,101912,56365,52584,110407,45497,49243
