state,date,precip_mm
Texas,2012-03-01T00:00:00.000000000,77.81852118497187
California,2012-03-01T00:00:00.000000000,123.43189799331104
Kentucky,2012-03-01T00:00:00.000000000,114.31957816579634
Georgia,2012-03-01T00:00:00.000000000,107.77448743778146
Wisconsin,2012-03-01T00:00:00.000000000,50.47762505304477
Oregon,2012-03-01T00:00:00.000000000,182.71208333333334
Missouri,2012-03-01T00:00:00.000000000,105.74583022735743
Virginia,2012-03-01T00:00:00.000000000,98.48273615635179
Tennessee,2012-03-01T00:00:00.000000000,123.58585441508218
Louisiana,2012-03-01T00:00:00.000000000,203.84085674804237
New York,2012-03-01T00:00:00.000000000,50.1459253185316
Michigan,2012-03-01T00:00:00.000000000,65.5552436879139
Idaho,2012-03-01T00:00:00.000000000,110.11157712182346
Florida,2012-03-01T00:00:00.000000000,59.690514534507315
Alaska,2012-03-01T00:00:00.000000000,
Illinois,2012-03-01T00:00:00.000000000,52.5188339731286
Montana,2012-03-01T00:00:00.000000000,40.75689158907391
Minnesota,2012-03-01T00:00:00.000000000,41.59630554598691
Indiana,2012-03-01T00:00:00.000000000,69.03163363732024
Massachusetts,2012-03-01T00:00:00.000000000,42.20963051055011
Kansas,2012-03-01T00:00:00.000000000,62.06095825426945
Nevada,2012-03-01T00:00:00.000000000,25.755782337587007
Vermont,2012-03-01T00:00:00.000000000,45.01021049643089
Connecticut,2012-03-01T00:00:00.000000000,33.025262827932096
New Jersey,2012-03-01T00:00:00.000000000,41.79606229026846
District of Columbia,2012-03-01T00:00:00.000000000,61.953206380208336
North Carolina,2012-03-01T00:00:00.000000000,105.1776207745997
Utah,2012-03-01T00:00:00.000000000,18.469310516259846
North Dakota,2012-03-01T00:00:00.000000000,12.914341787439614
South Carolina,2012-03-01T00:00:00.000000000,92.41206978168857
Mississippi,2012-03-01T00:00:00.000000000,171.3384784198976
Colorado,2012-03-01T00:00:00.000000000,11.49273197234623
South Dakota,2012-03-01T00:00:00.000000000,9.353753220401364
Oklahoma,2012-03-01T00:00:00.000000000,115.72292008889748
Wyoming,2012-03-01T00:00:00.000000000,14.615097473148321
West Virginia,2012-03-01T00:00:00.000000000,124.56236666666666
Maine,2012-03-01T00:00:00.000000000,49.30829391891892
Hawaii,2012-03-01T00:00:00.000000000,
New Hampshire,2012-03-01T00:00:00.000000000,49.57453298724656
Arizona,2012-03-01T00:00:00.000000000,17.550093126652246
Rhode Island,2012-03-01T00:00:00.000000000,35.834128836908285
Maryland,2012-04-01T00:00:00.000000000,63.24324379490529
Iowa,2012-04-01T00:00:00.000000000,99.14502739726028
Delaware,2012-04-01T00:00:00.000000000,68.73905864514802
Ohio,2012-04-01T00:00:00.000000000,48.75038414259373
Pennsylvania,2012-04-01T00:00:00.000000000,54.47538193004286
Nebraska,2012-04-01T00:00:00.000000000,79.54869425472077
Washington,2012-04-01T00:00:00.000000000,99.73040585634438
Puerto Rico,2012-04-01T00:00:00.000000000,
Alabama,2012-04-01T00:00:00.000000000,47.7628906776236
Arkansas,2012-04-01T00:00:00.000000000,64.66144838237167
New Mexico,2012-04-01T00:00:00.000000000,10.109269532568343
Texas,2012-04-01T00:00:00.000000000,32.49733021358291
California,2012-04-01T00:00:00.000000000,63.890447324414716
Kentucky,2012-04-01T00:00:00.000000000,59.2991493962141
Georgia,2012-04-01T00:00:00.000000000,40.400513302915385
Wisconsin,2012-04-01T00:00:00.000000000,67.97162104816465
Oregon,2012-04-01T00:00:00.000000000,84.54382716049383
Missouri,2012-04-01T00:00:00.000000000,95.28628750465896
Virginia,2012-04-01T00:00:00.000000000,77.15762418566776
Tennessee,2012-04-01T00:00:00.000000000,51.082813003544956
Louisiana,2012-04-01T00:00:00.000000000,121.46819821894672
New York,2012-04-01T00:00:00.000000000,73.74732717295319
Michigan,2012-04-01T00:00:00.000000000,47.89868002379967
Idaho,2012-04-01T00:00:00.000000000,54.528553479153395
Florida,2012-04-01T00:00:00.000000000,66.36013369157064
Alaska,2012-04-01T00:00:00.000000000,
Illinois,2012-04-01T00:00:00.000000000,79.23240092582138
Montana,2012-04-01T00:00:00.000000000,50.293295792605186
Minnesota,2012-04-01T00:00:00.000000000,69.7258525663107
Indiana,2012-04-01T00:00:00.000000000,56.19502477200982
Massachusetts,2012-04-01T00:00:00.000000000,73.71150857196685
Kansas,2012-04-01T00:00:00.000000000,78.09489148481974
Nevada,2012-04-01T00:00:00.000000000,17.110785237819027
Vermont,2012-04-01T00:00:00.000000000,83.70648118105126
Connecticut,2012-04-01T00:00:00.000000000,76.18232542438271
New Jersey,2012-04-01T00:00:00.000000000,72.82568687080537
District of Columbia,2012-04-01T00:00:00.000000000,51.625813802083336
North Carolina,2012-04-01T00:00:00.000000000,81.79286985082797
Utah,2012-04-01T00:00:00.000000000,18.59189298526086
North Dakota,2012-04-01T00:00:00.000000000,52.28118458132045
South Carolina,2012-04-01T00:00:00.000000000,64.78443834929828
Mississippi,2012-04-01T00:00:00.000000000,85.90219458668618
Colorado,2012-04-01T00:00:00.000000000,35.147972470238095
South Dakota,2012-04-01T00:00:00.000000000,77.71186851077019
Oklahoma,2012-04-01T00:00:00.000000000,87.74329041453281
Wyoming,2012-04-01T00:00:00.000000000,30.417114841373316
West Virginia,2012-04-01T00:00:00.000000000,72.322775
Maine,2012-04-01T00:00:00.000000000,105.08070945945946
Hawaii,2012-04-01T00:00:00.000000000,
New Hampshire,2012-04-01T00:00:00.000000000,82.32954545454545
Arizona,2012-04-01T00:00:00.000000000,8.13455393084595
Rhode Island,2012-04-01T00:00:00.000000000,81.81914524778107
Maryland,2012-05-01T00:00:00.000000000,94.05281474526453
Iowa,2012-05-01T00:00:00.000000000,89.28419863013698
Delaware,2012-05-01T00:00:00.000000000,62.015535053453945
Ohio,2012-05-01T00:00:00.000000000,93.19511562692071
Pennsylvania,2012-05-01T00:00:00.000000000,129.3713967233513
Nebraska,2012-05-01T00:00:00.000000000,51.76472478907191
Washington,2012-05-01T00:00:00.000000000,58.550659047301245
Puerto Rico,2012-05-01T00:00:00.000000000,
Alabama,2012-05-01T00:00:00.000000000,105.55097332614845
Arkansas,2012-05-01T00:00:00.000000000,37.30994459304547
New Mexico,2012-05-01T00:00:00.000000000,20.581448981887725
Texas,2012-05-01T00:00:00.000000000,72.84759219262459
California,2012-05-01T00:00:00.000000000,5.400512776964883
Kentucky,2012-05-01T00:00:00.000000000,108.13201697127937
Georgia,2012-05-01T00:00:00.000000000,101.08101001422138
Wisconsin,2012-05-01T00:00:00.000000000,122.601235943136
Oregon,2012-05-01T00:00:00.000000000,48.21578703703704
Missouri,2012-05-01T00:00:00.000000000,55.01846696794633
Virginia,2012-05-01T00:00:00.000000000,105.38073086319218
Tennessee,2012-05-01T00:00:00.000000000,82.44342672413794
Louisiana,2012-05-01T00:00:00.000000000,54.96643251957623
New York,2012-05-01T00:00:00.000000000,104.44465907657373
Michigan,2012-05-01T00:00:00.000000000,76.36956746688742
Idaho,2012-05-01T00:00:00.000000000,49.01592694839669
Florida,2012-05-01T00:00:00.000000000,133.95687394794768
Alaska,2012-05-01T00:00:00.000000000,
Illinois,2012-05-01T00:00:00.000000000,63.03078779496443
Montana,2012-05-01T00:00:00.000000000,61.59212610593826
Minnesota,2012-05-01T00:00:00.000000000,150.25558043403376
Indiana,2012-05-01T00:00:00.000000000,69.79108207646439
Massachusetts,2012-05-01T00:00:00.000000000,121.73136068198944
Kansas,2012-05-01T00:00:00.000000000,37.17133143580013
Nevada,2012-05-01T00:00:00.000000000,7.648628734048724
Vermont,2012-05-01T00:00:00.000000000,141.04866969500324
Connecticut,2012-05-01T00:00:00.000000000,100.05856481481482
New Jersey,2012-05-01T00:00:00.000000000,108.84216390520135
District of Columbia,2012-05-01T00:00:00.000000000,83.64998372395833
North Carolina,2012-05-01T00:00:00.000000000,158.55600793759407
Utah,2012-05-01T00:00:00.000000000,7.135330558371676
North Dakota,2012-05-01T00:00:00.000000000,51.714955716586154
South Carolina,2012-05-01T00:00:00.000000000,145.21872911561596
Mississippi,2012-05-01T00:00:00.000000000,79.58524140453548
Colorado,2012-05-01T00:00:00.000000000,23.166608537946427
South Dakota,2012-05-01T00:00:00.000000000,70.78432512009918
Oklahoma,2012-05-01T00:00:00.000000000,54.38999541018456
Wyoming,2012-05-01T00:00:00.000000000,39.226174954988515
West Virginia,2012-05-01T00:00:00.000000000,125.57336666666667
Maine,2012-05-01T00:00:00.000000000,118.69361486486487
Hawaii,2012-05-01T00:00:00.000000000,
New Hampshire,2012-05-01T00:00:00.000000000,145.91822678221058
Arizona,2012-05-01T00:00:00.000000000,1.3500463755707763
Rhode Island,2012-05-01T00:00:00.000000000,116.14907313239645
Maryland,2012-06-01T00:00:00.000000000,76.56134675048988
Iowa,2012-06-01T00:00:00.000000000,71.15182191780822
Delaware,2012-06-01T00:00:00.000000000,76.04841694078948
Ohio,2012-06-01T00:00:00.000000000,53.737558581745546
Pennsylvania,2012-06-01T00:00:00.000000000,83.86070786672197
Nebraska,2012-06-01T00:00:00.000000000,41.8508311570912
Washington,2012-06-01T00:00:00.000000000,100.20176024026028
Puerto Rico,2012-06-01T00:00:00.000000000,
Alabama,2012-06-01T00:00:00.000000000,100.80843324801293
Arkansas,2012-06-01T00:00:00.000000000,50.24975321615081
New Mexico,2012-06-01T00:00:00.000000000,8.533486788446394
Texas,2012-06-01T00:00:00.000000000,47.495543689838144
California,2012-06-01T00:00:00.000000000,8.53802518812709
Kentucky,2012-06-01T00:00:00.000000000,38.210626427872064
Georgia,2012-06-01T00:00:00.000000000,119.43584083906138
Wisconsin,2012-06-01T00:00:00.000000000,85.66695841290048
Oregon,2012-06-01T00:00:00.000000000,62.46781635802469
Missouri,2012-06-01T00:00:00.000000000,48.43529281587775
Virginia,2012-06-01T00:00:00.000000000,72.49812703583062
Tennessee,2012-06-01T00:00:00.000000000,54.51205486625846
Louisiana,2012-06-01T00:00:00.000000000,107.26521956087825
New York,2012-06-01T00:00:00.000000000,84.9360729153526
Michigan,2012-06-01T00:00:00.000000000,77.00649963783113
Idaho,2012-06-01T00:00:00.000000000,42.19501663481277
Florida,2012-06-01T00:00:00.000000000,319.9241227502266
Alaska,2012-06-01T00:00:00.000000000,
Illinois,2012-06-01T00:00:00.000000000,44.28890990177261
Montana,2012-06-01T00:00:00.000000000,51.634214542363715
Minnesota,2012-06-01T00:00:00.000000000,111.1521701687909
Indiana,2012-06-01T00:00:00.000000000,32.93428840757629
Massachusetts,2012-06-01T00:00:00.000000000,103.47972400150717
Kansas,2012-06-01T00:00:00.000000000,54.91495691018343
Nevada,2012-06-01T00:00:00.000000000,2.35741485100058
Vermont,2012-06-01T00:00:00.000000000,98.35647509733938
Connecticut,2012-06-01T00:00:00.000000000,109.18287037037037
New Jersey,2012-06-01T00:00:00.000000000,108.86486734479865
District of Columbia,2012-06-01T00:00:00.000000000,69.74576822916667
North Carolina,2012-06-01T00:00:00.000000000,72.50814287669358
Utah,2012-06-01T00:00:00.000000000,0.7425727787715434
North Dakota,2012-06-01T00:00:00.000000000,66.83249798711755
South Carolina,2012-06-01T00:00:00.000000000,105.74714580084651
Mississippi,2012-06-01T00:00:00.000000000,87.56833394294074
Colorado,2012-06-01T00:00:00.000000000,10.642180912078373
South Dakota,2012-06-01T00:00:00.000000000,55.30774445994111
Oklahoma,2012-06-01T00:00:00.000000000,62.16077036428641
Wyoming,2012-06-01T00:00:00.000000000,11.605608198298876
West Virginia,2012-06-01T00:00:00.000000000,67.02129166666667
Maine,2012-06-01T00:00:00.000000000,192.39387387387387
Hawaii,2012-06-01T00:00:00.000000000,
New Hampshire,2012-06-01T00:00:00.000000000,137.0774607586658
Arizona,2012-06-01T00:00:00.000000000,1.9458339904770487
Rhode Island,2012-06-01T00:00:00.000000000,107.58702385355029
Maryland,2012-07-01T00:00:00.000000000,93.878490365774
Iowa,2012-07-01T00:00:00.000000000,29.661472602739725
Delaware,2012-07-01T00:00:00.000000000,80.21898129111842
Ohio,2012-07-01T00:00:00.000000000,87.41602642901044
Pennsylvania,2012-07-01T00:00:00.000000000,120.06849682012997
Nebraska,2012-07-01T00:00:00.000000000,25.94071916432302
Washington,2012-07-01T00:00:00.000000000,36.474978101276385
Puerto Rico,2012-07-01T00:00:00.000000000,
Alabama,2012-07-01T00:00:00.000000000,146.09756836858412
Arkansas,2012-07-01T00:00:00.000000000,71.48745382753789
New Mexico,2012-07-01T00:00:00.000000000,49.390524805939926
Texas,2012-07-01T00:00:00.000000000,68.09315254779618
California,2012-07-01T00:00:00.000000000,6.625479462792642
Kentucky,2012-07-01T00:00:00.000000000,140.83383648825065
Georgia,2012-07-01T00:00:00.000000000,113.06667753022043
Wisconsin,2012-07-01T00:00:00.000000000,81.27410221727138
Oregon,2012-07-01T00:00:00.000000000,11.589755015432099
Missouri,2012-07-01T00:00:00.000000000,43.01679847651882
Virginia,2012-07-01T00:00:00.000000000,117.48839576547232
Tennessee,2012-07-01T00:00:00.000000000,146.00392765066064
Louisiana,2012-07-01T00:00:00.000000000,195.72789037309997
New York,2012-07-01T00:00:00.000000000,79.55169042512931
Michigan,2012-07-01T00:00:00.000000000,91.33526490066225
Idaho,2012-07-01T00:00:00.000000000,23.86470720959864
Florida,2012-07-01T00:00:00.000000000,148.08685096465103
Alaska,2012-07-01T00:00:00.000000000,
Illinois,2012-07-01T00:00:00.000000000,35.662202212938915
Montana,2012-07-01T00:00:00.000000000,32.88607628559286
Minnesota,2012-07-01T00:00:00.000000000,83.79130210127454
Indiana,2012-07-01T00:00:00.000000000,64.52192213258506
Massachusetts,2012-07-01T00:00:00.000000000,67.81279436699322
Kansas,2012-07-01T00:00:00.000000000,32.48691986875395
Nevada,2012-07-01T00:00:00.000000000,21.38766857598608
Vermont,2012-07-01T00:00:00.000000000,90.02843121349773
Connecticut,2012-07-01T00:00:00.000000000,95.89101080246914
New Jersey,2012-07-01T00:00:00.000000000,87.25373584312081
District of Columbia,2012-07-01T00:00:00.000000000,84.54150390625
North Carolina,2012-07-01T00:00:00.000000000,155.7791330231285
Utah,2012-07-01T00:00:00.000000000,35.770427162130545
North Dakota,2012-07-01T00:00:00.000000000,56.02338969404187
South Carolina,2012-07-01T00:00:00.000000000,139.89251503675652
Mississippi,2012-07-01T00:00:00.000000000,177.82370153621068
Colorado,2012-07-01T00:00:00.000000000,57.65896654885913
South Dakota,2012-07-01T00:00:00.000000000,39.28641474895397
Oklahoma,2012-07-01T00:00:00.000000000,29.29588909556479
Wyoming,2012-07-01T00:00:00.000000000,28.348567393058918
West Virginia,2012-07-01T00:00:00.000000000,149.18166666666667
Maine,2012-07-01T00:00:00.000000000,47.85823198198198
Hawaii,2012-07-01T00:00:00.000000000,
New Hampshire,2012-07-01T00:00:00.000000000,74.93315177403532
Arizona,2012-07-01T00:00:00.000000000,63.846145758231195
Rhode Island,2012-07-01T00:00:00.000000000,95.97337855954142
Maryland,2012-08-01T00:00:00.000000000,123.85852792292619
Iowa,2012-08-01T00:00:00.000000000,72.85945205479452
Delaware,2012-08-01T00:00:00.000000000,147.58263517680922
Ohio,2012-08-01T00:00:00.000000000,75.64737630608482
Pennsylvania,2012-08-01T00:00:00.000000000,89.4799529932255
Nebraska,2012-08-01T00:00:00.000000000,26.77266472478907
Washington,2012-08-01T00:00:00.000000000,2.467854335686577
Puerto Rico,2012-08-01T00:00:00.000000000,
Alabama,2012-08-01T00:00:00.000000000,153.33190758453455
Arkansas,2012-08-01T00:00:00.000000000,110.82769710864858
New Mexico,2012-08-01T00:00:00.000000000,41.18806249296884
Texas,2012-08-01T00:00:00.000000000,47.016205370237046
California,2012-08-01T00:00:00.000000000,7.398576635660535
Kentucky,2012-08-01T00:00:00.000000000,80.38368452186684
Georgia,2012-08-01T00:00:00.000000000,158.3812811092676
Wisconsin,2012-08-01T00:00:00.000000000,59.33963239974538
Oregon,2012-08-01T00:00:00.000000000,2.06205753279321
Missouri,2012-08-01T00:00:00.000000000,61.78600214312337
Virginia,2012-08-01T00:00:00.000000000,120.24674267100977
Tennessee,2012-08-01T00:00:00.000000000,90.96255639703513
Louisiana,2012-08-01T00:00:00.000000000,224.10425303239674
New York,2012-08-01T00:00:00.000000000,80.8189731298095
Michigan,2012-08-01T00:00:00.000000000,68.83107408940397
Idaho,2012-08-01T00:00:00.000000000,7.063379300276067
Florida,2012-08-01T00:00:00.000000000,263.53835944581124
Alaska,2012-08-01T00:00:00.000000000,
Illinois,2012-08-01T00:00:00.000000000,88.82809500959694
Montana,2012-08-01T00:00:00.000000000,14.450491152493916
Minnesota,2012-08-01T00:00:00.000000000,51.758310368584226
Indiana,2012-08-01T00:00:00.000000000,103.01518107681515
Massachusetts,2012-08-01T00:00:00.000000000,121.91017096834966
Kansas,2012-08-01T00:00:00.000000000,66.3714421252372
Nevada,2012-08-01T00:00:00.000000000,24.93378407772622
Vermont,2012-08-01T00:00:00.000000000,83.59597562459442
Connecticut,2012-08-01T00:00:00.000000000,97.82283950617284
New Jersey,2012-08-01T00:00:00.000000000,117.31302432885906
District of Columbia,2012-08-01T00:00:00.000000000,70.9599609375
North Carolina,2012-08-01T00:00:00.000000000,150.3063842890379
Utah,2012-08-01T00:00:00.000000000,26.857258441862278
North Dakota,2012-08-01T00:00:00.000000000,38.64690519323671
South Carolina,2012-08-01T00:00:00.000000000,188.9962686567164
Mississippi,2012-08-01T00:00:00.000000000,219.5757315288954
Colorado,2012-08-01T00:00:00.000000000,27.10670882936508
South Dakota,2012-08-01T00:00:00.000000000,28.40067119944212
Oklahoma,2012-08-01T00:00:00.000000000,61.39036380326601
Wyoming,2012-08-01T00:00:00.000000000,6.703494113584156
West Virginia,2012-08-01T00:00:00.000000000,65.61085416666667
Maine,2012-08-01T00:00:00.000000000,108.83454954954955
Hawaii,2012-08-01T00:00:00.000000000,
New Hampshire,2012-08-01T00:00:00.000000000,120.9748201438849
Arizona,2012-08-01T00:00:00.000000000,56.343592285508294
Rhode Island,2012-08-01T00:00:00.000000000,105.98883598372781
Maryland,2012-09-01T00:00:00.000000000,92.28895533964729
Iowa,2012-09-01T00:00:00.000000000,41.10497945205479
Delaware,2012-09-01T00:00:00.000000000,95.67056435032895
Ohio,2012-09-01T00:00:00.000000000,129.46994084204056
Pennsylvania,2012-09-01T00:00:00.000000000,129.69288331259506
Nebraska,2012-09-01T00:00:00.000000000,12.284269535958217
Washington,2012-09-01T00:00:00.000000000,4.176216291607575
Puerto Rico,2012-09-01T00:00:00.000000000,
Alabama,2012-09-01T00:00:00.000000000,135.72704768961336
Arkansas,2012-09-01T00:00:00.000000000,127.36497739141511
New Mexico,2012-09-01T00:00:00.000000000,33.08858912701091
Texas,2012-09-01T00:00:00.000000000,100.07530064261526
California,2012-09-01T00:00:00.000000000,2.40068359375
Kentucky,2012-09-01T00:00:00.000000000,149.39956959856397
Georgia,2012-09-01T00:00:00.000000000,73.96814262858497
Wisconsin,2012-09-01T00:00:00.000000000,38.06842775302355
Oregon,2012-09-01T00:00:00.000000000,2.3416825810185187
Missouri,2012-09-01T00:00:00.000000000,124.05428857622064
Virginia,2012-09-01T00:00:00.000000000,105.30755293159609
Tennessee,2012-09-01T00:00:00.000000000,147.53789679342572
Louisiana,2012-09-01T00:00:00.000000000,143.98579763549824
New York,2012-09-01T00:00:00.000000000,124.71650687523653
Michigan,2012-09-01T00:00:00.000000000,65.66765831953643
Idaho,2012-09-01T00:00:00.000000000,7.980717885078219
Florida,2012-09-01T00:00:00.000000000,141.70859769519618
Alaska,2012-09-01T00:00:00.000000000,
Illinois,2012-09-01T00:00:00.000000000,126.957575928644
Montana,2012-09-01T00:00:00.000000000,4.252496208901595
Minnesota,2012-09-01T00:00:00.000000000,15.400889166379608
Indiana,2012-09-01T00:00:00.000000000,130.75899903542617
Massachusetts,2012-09-01T00:00:00.000000000,135.74521948003013
Kansas,2012-09-01T00:00:00.000000000,52.908918406072104
Nevada,2012-09-01T00:00:00.000000000,13.415044953596288
Vermont,2012-09-01T00:00:00.000000000,139.99387573004543
Connecticut,2012-09-01T00:00:00.000000000,137.54449266975308
New Jersey,2012-09-01T00:00:00.000000000,113.23773070469798
District of Columbia,2012-09-01T00:00:00.000000000,86.23917643229167
North Carolina,2012-09-01T00:00:00.000000000,112.48027576296701
Utah,2012-09-01T00:00:00.000000000,26.423548019184278
North Dakota,2012-09-01T00:00:00.000000000,5.006384611513687
South Carolina,2012-09-01T00:00:00.000000000,64.64300233905101
Mississippi,2012-09-01T00:00:00.000000000,106.04262984637893
Colorado,2012-09-01T00:00:00.000000000,32.73877728174603
South Dakota,2012-09-01T00:00:00.000000000,5.004573635808926
Oklahoma,2012-09-01T00:00:00.000000000,74.68330273456372
Wyoming,2012-09-01T00:00:00.000000000,11.521238824734587
West Virginia,2012-09-01T00:00:00.000000000,132.68848333333332
Maine,2012-09-01T00:00:00.000000000,124.42051801801802
Hawaii,2012-09-01T00:00:00.000000000,
New Hampshire,2012-09-01T00:00:00.000000000,128.55650138979726
Arizona,2012-09-01T00:00:00.000000000,27.07705479452055
Rhode Island,2012-09-01T00:00:00.000000000,114.95869545118343
Maryland,2012-10-01T00:00:00.000000000,202.31045885042457
Iowa,2012-10-01T00:00:00.000000000,75.43340410958903
Delaware,2012-10-01T00:00:00.000000000,205.57117341694078
Ohio,2012-10-01T00:00:00.000000000,113.68283266748617
Pennsylvania,2012-10-01T00:00:00.000000000,141.58601202820407
Nebraska,2012-10-01T00:00:00.000000000,22.33677932904781
Washington,2012-10-01T00:00:00.000000000,164.31131642612831
Puerto Rico,2012-10-01T00:00:00.000000000,
Alabama,2012-10-01T00:00:00.000000000,74.07298262158157
Arkansas,2012-10-01T00:00:00.000000000,83.5467137944211
New Mexico,2012-10-01T00:00:00.000000000,7.326868179772752
Texas,2012-10-01T00:00:00.000000000,17.536637069034477
California,2012-10-01T00:00:00.000000000,25.664020693979932
Kentucky,2012-10-01T00:00:00.000000000,76.99584387238903
Georgia,2012-10-01T00:00:00.000000000,48.789871711306
Wisconsin,2012-10-01T00:00:00.000000000,95.85089778272862
Oregon,2012-10-01T00:00:00.000000000,96.14243827160495
Missouri,2012-10-01T00:00:00.000000000,80.56803251956765
Virginia,2012-10-01T00:00:00.000000000,103.62495928338762
Tennessee,2012-10-01T00:00:00.000000000,103.75894295842733
Louisiana,2012-10-01T00:00:00.000000000,41.723025103638875
New York,2012-10-01T00:00:00.000000000,125.51788192254321
Michigan,2012-10-01T00:00:00.000000000,118.4738203642384
Idaho,2012-10-01T00:00:00.000000000,60.205838111417854
Florida,2012-10-01T00:00:00.000000000,92.0312216755147
Alaska,2012-10-01T00:00:00.000000000,
Illinois,2012-10-01T00:00:00.000000000,99.87339110308231
Montana,2012-10-01T00:00:00.000000000,46.49603021288104
Minnesota,2012-10-01T00:00:00.000000000,48.08287977953841
Indiana,2012-10-01T00:00:00.000000000,100.5000109610663
Massachusetts,2012-10-01T00:00:00.000000000,118.41426855689525
Kansas,2012-10-01T00:00:00.000000000,28.942728099304237
Nevada,2012-10-01T00:00:00.000000000,16.973702146171693
Vermont,2012-10-01T00:00:00.000000000,131.39900024334847
Connecticut,2012-10-01T00:00:00.000000000,110.77098765432099
New Jersey,2012-10-01T00:00:00.000000000,137.8327653104027
District of Columbia,2012-10-01T00:00:00.000000000,182.26578776041666
North Carolina,2012-10-01T00:00:00.000000000,84.39143116189955
Utah,2012-10-01T00:00:00.000000000,24.37119336348748
North Dakota,2012-10-01T00:00:00.000000000,50.19897342995169
South Carolina,2012-10-01T00:00:00.000000000,45.02595928937402
Mississippi,2012-10-01T00:00:00.000000000,81.35566934893929
Colorado,2012-10-01T00:00:00.000000000,18.287460084945437
South Dakota,2012-10-01T00:00:00.000000000,21.212696613977993
Oklahoma,2012-10-01T00:00:00.000000000,30.435978113827424
Wyoming,2012-10-01T00:00:00.000000000,28.32181272117713
West Virginia,2012-10-01T00:00:00.000000000,116.53026666666666
Maine,2012-10-01T00:00:00.000000000,170.1339864864865
Hawaii,2012-10-01T00:00:00.000000000,
New Hampshire,2012-10-01T00:00:00.000000000,140.04694653368213
Arizona,2012-10-01T00:00:00.000000000,6.468198938055756
Rhode Island,2012-10-01T00:00:00.000000000,99.77082562869822
Maryland,2012-11-01T00:00:00.000000000,19.23612528576094
Iowa,2012-11-01T00:00:00.000000000,26.60854794520548
Delaware,2012-11-01T00:00:00.000000000,24.853939658717106
Ohio,2012-11-01T00:00:00.000000000,21.207893169944683
Pennsylvania,2012-11-01T00:00:00.000000000,25.728492672473386
Nebraska,2012-11-01T00:00:00.000000000,7.4803811771795905
Washington,2012-11-01T00:00:00.000000000,185.63514640860933
Puerto Rico,2012-11-01T00:00:00.000000000,
Alabama,2012-11-01T00:00:00.000000000,34.66836605819749
Arkansas,2012-11-01T00:00:00.000000000,44.05628661953891
New Mexico,2012-11-01T00:00:00.000000000,4.684140862301721
Texas,2012-11-01T00:00:00.000000000,7.761546576273898
California,2012-11-01T00:00:00.000000000,93.24123118729096
Kentucky,2012-11-01T00:00:00.000000000,34.042774967362924
Georgia,2012-11-01T00:00:00.000000000,27.16028309433515
Wisconsin,2012-11-01T00:00:00.000000000,28.342006153193296
Oregon,2012-11-01T00:00:00.000000000,136.95104938271604
Missouri,2012-11-01T00:00:00.000000000,39.75670599608647
Virginia,2012-11-01T00:00:00.000000000,17.170410474348536
Tennessee,2012-11-01T00:00:00.000000000,43.17058088946181
Louisiana,2012-11-01T00:00:00.000000000,42.65986776447106
New York,2012-11-01T00:00:00.000000000,30.028575201841807
Michigan,2012-11-01T00:00:00.000000000,25.490116346750828
Idaho,2012-11-01T00:00:00.000000000,71.22188893607985
Florida,2012-11-01T00:00:00.000000000,11.02498421921533
Alaska,2012-11-01T00:00:00.000000000,
Illinois,2012-11-01T00:00:00.000000000,30.548492717624477
Montana,2012-11-01T00:00:00.000000000,36.89841305103736
Minnesota,2012-11-01T00:00:00.000000000,22.25476662073717
Indiana,2012-11-01T00:00:00.000000000,24.877570370045596
Massachusetts,2012-11-01T00:00:00.000000000,29.023961473247926
Kansas,2012-11-01T00:00:00.000000000,14.69096151565465
Nevada,2012-11-01T00:00:00.000000000,12.325436847447795
Vermont,2012-11-01T00:00:00.000000000,28.697844845068136
Connecticut,2012-11-01T00:00:00.000000000,20.260426311728395
New Jersey,2012-11-01T00:00:00.000000000,32.979030122692954
District of Columbia,2012-11-01T00:00:00.000000000,16.184977213541668
North Carolina,2012-11-01T00:00:00.000000000,23.63024753660873
Utah,2012-11-01T00:00:00.000000000,17.14812129571863
North Dakota,2012-11-01T00:00:00.000000000,17.387601902173913
South Carolina,2012-11-01T00:00:00.000000000,36.988186400089106
Mississippi,2012-11-01T00:00:00.000000000,55.37729974396488
Colorado,2012-11-01T00:00:00.000000000,11.18351818266369
South Dakota,2012-11-01T00:00:00.000000000,8.095868685107702
Oklahoma,2012-11-01T00:00:00.000000000,16.108129408638515
Wyoming,2012-11-01T00:00:00.000000000,22.19557490532067
West Virginia,2012-11-01T00:00:00.000000000,19.659560416666668
Maine,2012-11-01T00:00:00.000000000,32.83110923423423
Hawaii,2012-11-01T00:00:00.000000000,
New Hampshire,2012-11-01T00:00:00.000000000,20.295750899280577
Arizona,2012-11-01T00:00:00.000000000,5.406397387947608
Rhode Island,2012-11-01T00:00:00.000000000,25.143259985207102
Maryland,2012-12-01T00:00:00.000000000,98.26634960809928
Iowa,2012-12-01T00:00:00.000000000,38.67814383561644
Delaware,2012-12-01T00:00:00.000000000,100.73382247121711
Ohio,2012-12-01T00:00:00.000000000,117.50337085125999
Pennsylvania,2012-12-01T00:00:00.000000000,133.31071132310245
Nebraska,2012-12-01T00:00:00.000000000,18.31405182804339
Washington,2012-12-01T00:00:00.000000000,209.3999749728873
Puerto Rico,2012-12-01T00:00:00.000000000,
